tileid,class,quantile
79589,4,0.999
79590,3,0.889
79591,4,1.0
79592,3,0.6
79593,3,0.88
79594,4,0.961
79595,2,0.217
79596,1,0.063
79597,2,0.112
79857,2,0.316
79858,2,0.495
79859,3,0.843
79860,4,1.0
79861,4,1.0
79862,3,0.894
79863,4,0.998
79864,3,0.849
79865,3,0.83
79866,4,0.992
79867,4,0.944
79868,3,0.879
79869,3,0.579
79870,3,0.667
79871,3,0.665
79872,2,0.406
79873,3,0.799
79874,2,0.187
79875,4,0.952
79876,3,0.557
79877,3,0.511
79878,2,0.437
79879,2,0.295
79880,2,0.425
79881,2,0.418
79882,2,0.344
79883,3,0.751
79884,2,0.424
79885,3,0.825
79886,3,0.522
79887,4,0.985
79888,3,0.781
79889,4,0.994
79890,4,0.994
79891,4,1.0
79892,2,0.219
79893,4,0.984
79894,2,0.2
79895,4,1.0
79896,1,0.069
80037,4,0.998
80038,4,1.0
80039,3,0.65
80040,2,0.448
80041,4,0.941
80042,2,0.199
80043,3,0.899
80044,3,0.747
80045,4,0.999
80046,2,0.118
80047,3,0.856
80048,4,0.934
80049,2,0.279
80050,2,0.18
80051,3,0.742
80052,2,0.227
80053,3,0.88
80054,4,0.994
80055,4,0.927
80056,4,1.0
80057,4,0.95
80058,4,1.0
80059,3,0.757
80232,1,0.065
80233,3,0.872
80234,4,0.995
80235,3,0.501
80236,2,0.401
80237,2,0.361
80238,4,0.927
80239,3,0.512
80240,2,0.246
80241,2,0.253
80244,2,0.389
80246,3,0.764
80248,2,0.293
80251,3,0.782
80253,3,0.585
80266,3,0.718
80267,3,0.868
80268,2,0.118
80269,2,0.247
80270,2,0.304
80271,3,0.762
80272,2,0.436
80273,3,0.801
80274,2,0.437
80275,4,0.975
80276,2,0.274
80277,4,1.0
80278,4,1.0
80280,3,0.682
80281,3,0.585
80282,3,0.622
80283,2,0.359
80284,2,0.282
80285,2,0.338
80286,2,0.492
80287,3,0.872
80288,3,0.548
80289,4,0.985
80290,2,0.497
80291,3,0.737
80292,3,0.694
80293,3,0.766
80294,3,0.551
80295,3,0.571
80296,3,0.629
80297,4,0.998
80298,2,0.462
80299,3,0.781
80300,4,1.0
80301,2,0.243
80302,2,0.167
80303,3,0.874
80304,2,0.434
80305,4,0.949
80306,3,0.812
80565,2,0.294
80566,2,0.447
80567,2,0.466
80568,4,1.0
80569,4,1.0
80570,2,0.409
80571,2,0.207
80572,4,0.993
80573,3,0.504
80574,3,0.784
80575,4,0.962
80576,4,1.0
80577,4,0.955
80578,2,0.299
80579,4,1.0
80580,3,0.767
80581,2,0.333
80582,2,0.491
80583,2,0.5
80584,4,0.961
80585,3,0.666
80586,3,0.844
80587,2,0.106
80588,3,0.654
80589,3,0.646
80590,2,0.439
80591,2,0.478
80592,3,0.742
80593,3,0.506
80594,3,0.758
80595,4,0.937
80596,2,0.187
80597,2,0.307
80598,2,0.487
80599,2,0.285
80600,2,0.462
80601,3,0.631
80602,2,0.116
80603,3,0.581
80604,1,0.074
80605,3,0.737
80606,2,0.202
80745,3,0.665
80746,2,0.446
80747,2,0.294
80748,3,0.716
80749,3,0.561
80750,3,0.736
80751,2,0.478
80752,4,0.999
80753,4,0.991
80754,4,0.99
80755,3,0.663
80756,2,0.211
80757,4,0.941
80758,2,0.209
80759,3,0.871
80760,2,0.461
80761,2,0.478
80762,2,0.166
80763,4,0.968
80764,4,1.0
80765,4,1.0
80766,4,0.97
80767,4,1.0
80768,2,0.435
80940,1,0.046
80941,4,1.0
80942,3,0.777
80943,2,0.155
80944,2,0.312
80945,4,0.998
80946,4,0.996
80947,2,0.338
80948,2,0.402
80949,2,0.29
80952,2,0.308
80953,3,0.58
80962,1,0.1
80963,2,0.451
80964,2,0.441
80965,2,0.318
80966,2,0.327
80968,2,0.319
80973,2,0.211
80974,3,0.855
80975,3,0.528
80976,2,0.3
80979,3,0.709
80981,2,0.257
80982,2,0.364
80983,3,0.733
80984,2,0.46
80985,2,0.143
80986,3,0.783
80987,2,0.168
80989,3,0.518
80990,3,0.588
80991,1,0.081
80992,4,0.931
80993,3,0.541
80994,3,0.592
80995,2,0.274
80996,3,0.547
80997,2,0.37
80998,2,0.322
80999,4,0.938
81000,1,0.09
81001,3,0.731
81002,3,0.656
81003,2,0.199
81004,3,0.578
81005,4,1.0
81006,2,0.237
81007,4,1.0
81008,4,1.0
81009,3,0.635
81010,2,0.3
81011,3,0.86
81012,4,1.0
81013,3,0.76
81014,3,0.598
81273,4,1.0
81274,2,0.331
81275,3,0.885
81276,2,0.182
81278,3,0.801
81279,3,0.733
81280,4,0.951
81281,3,0.897
81282,4,0.937
81283,4,1.0
81284,4,1.0
81285,3,0.781
81286,3,0.561
81287,2,0.188
81288,1,0.076
81289,3,0.883
81290,3,0.521
81291,3,0.526
81292,2,0.44
81293,3,0.661
81294,3,0.803
81295,2,0.472
81296,2,0.5
81297,3,0.81
81298,2,0.223
81299,4,0.994
81300,2,0.222
81301,2,0.305
81302,4,0.95
81303,4,0.991
81304,3,0.618
81305,3,0.557
81306,4,0.978
81307,4,1.0
81308,1,0.059
81309,2,0.277
81310,2,0.213
81311,3,0.733
81312,3,0.883
81313,2,0.106
81314,3,0.63
81315,2,0.175
81452,2,0.224
81453,2,0.309
81454,3,0.7
81455,3,0.662
81456,1,0.083
81457,3,0.641
81458,2,0.105
81459,3,0.67
81460,3,0.877
81461,3,0.671
81462,4,0.993
81463,3,0.536
81464,2,0.482
81465,1,0.051
81466,2,0.19
81467,3,0.822
81468,2,0.189
81469,2,0.214
81470,2,0.49
81471,2,0.258
81472,2,0.27
81473,2,0.252
81474,4,1.0
81475,4,1.0
81476,4,0.994
81477,3,0.826
81647,2,0.243
81648,4,0.984
81649,4,1.0
81650,3,0.742
81651,2,0.208
81652,2,0.382
81653,3,0.744
81654,4,0.982
81655,2,0.239
81656,2,0.436
81657,3,0.709
81658,3,0.725
81659,3,0.748
81660,2,0.222
81661,2,0.242
81662,3,0.736
81663,2,0.307
81664,2,0.433
81667,3,0.76
81670,3,0.806
81678,3,0.699
81679,3,0.648
81680,2,0.109
81687,3,0.705
81688,2,0.232
81690,2,0.27
81691,3,0.526
81693,2,0.181
81694,2,0.335
81695,3,0.88
81699,4,1.0
81700,4,1.0
81701,3,0.812
81702,2,0.275
81703,2,0.211
81704,2,0.377
81705,2,0.264
81706,2,0.322
81707,3,0.741
81708,1,0.031
81709,2,0.388
81710,2,0.464
81711,4,1.0
81712,4,0.997
81713,3,0.837
81714,4,0.97
81715,4,1.0
81716,4,1.0
81717,3,0.659
81718,2,0.128
81719,3,0.694
81720,4,0.99
81721,4,1.0
81722,3,0.563
81723,3,0.643
81981,3,0.898
81982,3,0.542
81983,3,0.717
81987,4,0.911
81988,3,0.789
81989,2,0.432
81990,2,0.226
81991,2,0.377
81992,3,0.59
81993,2,0.433
81994,2,0.275
81995,2,0.38
81996,2,0.24
81997,4,0.998
81998,3,0.509
81999,2,0.453
82000,3,0.84
82001,4,0.905
82002,4,0.903
82003,2,0.384
82004,3,0.51
82005,2,0.262
82006,3,0.851
82007,2,0.137
82008,2,0.499
82009,3,0.533
82010,2,0.437
82011,4,0.922
82012,3,0.736
82013,2,0.108
82014,4,0.963
82015,2,0.181
82016,4,0.924
82017,2,0.14
82018,3,0.712
82019,2,0.179
82020,3,0.73
82021,2,0.414
82022,2,0.191
82023,3,0.816
82024,3,0.588
82160,2,0.263
82161,4,0.985
82162,3,0.772
82163,3,0.702
82164,4,1.0
82165,4,0.995
82166,4,1.0
82167,3,0.809
82168,2,0.441
82169,2,0.125
82170,2,0.178
82171,2,0.342
82172,1,0.075
82173,2,0.406
82174,4,0.993
82175,2,0.341
82176,2,0.129
82177,2,0.262
82178,2,0.19
82179,4,0.981
82180,3,0.754
82181,3,0.745
82182,4,0.961
82183,3,0.619
82184,4,0.999
82185,2,0.204
82186,1,0.051
82355,2,0.213
82356,2,0.253
82357,2,0.464
82358,2,0.21
82359,3,0.695
82360,4,0.973
82361,3,0.771
82362,3,0.709
82363,2,0.238
82364,3,0.578
82365,1,0.028
82366,3,0.671
82367,1,0.087
82368,3,0.714
82369,3,0.763
82370,3,0.809
82374,3,0.807
82375,3,0.708
82376,2,0.388
82381,3,0.792
82385,2,0.452
82388,2,0.47
82389,3,0.559
82390,4,0.93
82393,2,0.456
82394,4,0.963
82395,2,0.162
82396,2,0.431
82397,2,0.228
82398,1,0.018
82399,3,0.74
82401,2,0.138
82402,3,0.573
82403,2,0.298
82404,2,0.421
82407,3,0.64
82408,2,0.377
82409,2,0.458
82410,2,0.491
82411,2,0.269
82412,3,0.881
82413,3,0.555
82414,2,0.373
82415,2,0.279
82416,4,0.964
82417,4,0.951
82418,3,0.753
82419,4,0.968
82420,4,0.951
82421,2,0.401
82422,4,1.0
82423,1,0.065
82424,2,0.324
82425,2,0.207
82426,2,0.344
82427,3,0.51
82428,2,0.139
82429,3,0.766
82430,2,0.253
82431,2,0.484
82689,2,0.146
82690,4,0.946
82691,3,0.765
82692,4,0.905
82693,2,0.371
82694,4,1.0
82695,3,0.794
82696,2,0.463
82697,3,0.847
82698,3,0.817
82699,2,0.15
82700,2,0.138
82701,4,0.975
82702,3,0.792
82703,1,0.088
82704,2,0.235
82705,2,0.422
82706,3,0.745
82707,2,0.143
82708,4,1.0
82709,3,0.874
82710,2,0.205
82711,4,0.959
82712,2,0.263
82713,2,0.176
82714,3,0.895
82715,2,0.165
82716,3,0.61
82717,2,0.237
82718,3,0.748
82719,2,0.289
82720,1,0.067
82721,4,0.936
82722,4,0.916
82723,2,0.146
82724,2,0.188
82725,2,0.251
82726,4,0.998
82727,2,0.148
82728,3,0.577
82729,3,0.611
82730,1,0.029
82731,4,0.952
82732,1,0.041
82867,3,0.572
82868,2,0.367
82869,3,0.555
82871,4,1.0
82872,3,0.7
82873,3,0.874
82874,4,0.916
82875,4,1.0
82876,2,0.229
82877,2,0.477
82878,2,0.373
82879,4,0.985
82880,4,0.984
82881,3,0.596
82882,2,0.164
82883,2,0.48
82884,2,0.366
82885,2,0.221
82886,2,0.369
82887,4,0.958
82888,4,0.999
82889,4,1.0
82890,4,0.968
82891,3,0.888
82892,4,0.99
82893,3,0.854
82894,1,0.086
83062,1,0.028
83063,2,0.318
83064,2,0.484
83065,2,0.353
83066,2,0.128
83067,3,0.836
83068,3,0.694
83069,4,0.906
83071,2,0.166
83072,4,0.956
83074,3,0.72
83075,4,0.984
83076,2,0.19
83077,3,0.564
83078,2,0.105
83094,3,0.823
83095,3,0.827
83096,2,0.193
83097,2,0.326
83100,2,0.263
83102,3,0.818
83103,2,0.213
83104,3,0.51
83105,3,0.807
83106,1,0.017
83107,2,0.131
83109,2,0.188
83110,2,0.184
83111,2,0.454
83112,3,0.67
83114,4,0.951
83115,2,0.305
83116,2,0.373
83117,2,0.428
83118,2,0.119
83119,2,0.331
83120,3,0.584
83121,2,0.258
83122,3,0.619
83123,3,0.623
83124,2,0.16
83125,2,0.44
83126,3,0.618
83127,4,0.956
83128,4,0.994
83129,3,0.719
83130,4,0.996
83131,2,0.198
83132,2,0.203
83133,3,0.811
83134,2,0.182
83135,4,0.927
83136,3,0.529
83137,4,0.956
83138,3,0.755
83139,2,0.188
83398,1,0.087
83399,3,0.783
83400,2,0.473
83402,4,0.969
83403,4,0.991
83404,4,0.999
83405,4,0.987
83406,3,0.634
83407,3,0.727
83408,3,0.647
83409,3,0.799
83410,2,0.392
83411,3,0.803
83412,4,1.0
83413,2,0.197
83414,2,0.167
83415,4,0.971
83416,3,0.555
83417,2,0.278
83418,3,0.79
83419,4,0.929
83420,2,0.266
83421,2,0.232
83422,4,0.967
83423,3,0.801
83424,2,0.12
83425,3,0.705
83426,1,0.09
83427,4,0.958
83428,4,0.972
83429,1,0.081
83430,3,0.523
83431,2,0.325
83432,3,0.512
83433,2,0.117
83434,4,0.939
83435,4,1.0
83436,3,0.79
83437,3,0.509
83438,1,0.052
83439,2,0.328
83440,2,0.166
83441,1,0.088
83575,2,0.438
83576,3,0.528
83577,2,0.119
83578,4,0.987
83580,3,0.62
83581,4,0.977
83582,2,0.345
83583,4,1.0
83584,4,0.909
83585,3,0.689
83586,2,0.233
83587,3,0.68
83588,2,0.253
83589,2,0.409
83590,2,0.467
83591,2,0.168
83592,2,0.332
83593,2,0.201
83594,2,0.196
83595,4,1.0
83596,4,1.0
83597,3,0.821
83598,3,0.845
83599,4,0.995
83600,4,1.0
83601,2,0.167
83602,1,0.084
83603,1,0.037
83770,1,0.013
83771,2,0.404
83772,2,0.22
83773,3,0.74
83774,2,0.355
83775,3,0.711
83776,2,0.11
83777,3,0.791
83780,2,0.357
83781,2,0.114
83782,3,0.662
83783,2,0.158
83784,2,0.394
83785,2,0.428
83807,2,0.244
83808,2,0.106
83809,2,0.125
83810,2,0.484
83811,3,0.786
83812,1,0.035
83815,3,0.709
83816,2,0.14
83817,1,0.087
83819,2,0.378
83823,3,0.778
83824,2,0.408
83827,2,0.46
83829,2,0.216
83830,2,0.381
83831,4,0.939
83832,2,0.369
83833,3,0.733
83834,2,0.28
83835,3,0.641
83836,3,0.784
83837,4,0.957
83838,3,0.757
83839,3,0.711
83840,3,0.587
83841,4,0.922
83842,2,0.246
83843,2,0.254
83844,2,0.238
83845,3,0.585
83846,3,0.63
83847,2,0.454
84105,1,0.039
84106,3,0.616
84107,4,0.995
84108,4,0.994
84109,4,0.9
84110,4,0.996
84112,2,0.487
84113,2,0.109
84114,3,0.787
84115,1,0.05
84116,3,0.739
84117,3,0.569
84118,2,0.296
84119,2,0.262
84120,3,0.762
84121,2,0.4
84122,2,0.123
84123,2,0.229
84124,3,0.6
84125,2,0.187
84126,4,0.991
84127,4,0.987
84128,2,0.138
84129,2,0.161
84130,2,0.128
84131,3,0.788
84132,2,0.225
84133,2,0.367
84135,2,0.141
84136,3,0.807
84137,4,0.96
84138,4,0.976
84139,2,0.181
84140,3,0.819
84141,2,0.206
84142,3,0.527
84143,4,0.976
84144,4,0.991
84145,3,0.511
84146,2,0.335
84147,2,0.446
84148,3,0.774
84149,2,0.337
84150,2,0.321
84282,2,0.104
84283,2,0.303
84284,4,0.918
84286,1,0.097
84287,4,0.918
84288,2,0.351
84289,3,0.727
84290,2,0.386
84291,3,0.551
84292,2,0.333
84293,3,0.689
84294,3,0.534
84295,4,0.99
84296,2,0.4
84297,3,0.64
84298,2,0.411
84299,2,0.304
84300,3,0.788
84301,1,0.056
84302,1,0.031
84303,1,0.047
84304,3,0.809
84305,3,0.81
84306,3,0.821
84307,4,1.0
84308,3,0.585
84309,4,0.999
84310,4,1.0
84311,3,0.881
84312,4,0.906
84478,2,0.119
84479,2,0.21
84480,2,0.283
84481,2,0.406
84482,1,0.096
84483,2,0.151
84484,2,0.222
84485,2,0.41
84489,2,0.168
84491,2,0.185
84492,2,0.204
84493,2,0.175
84495,2,0.317
84503,2,0.117
84510,2,0.34
84517,3,0.809
84518,2,0.157
84519,2,0.149
84524,3,0.806
84525,2,0.14
84531,2,0.465
84532,1,0.073
84533,3,0.755
84535,4,0.906
84536,2,0.466
84537,3,0.644
84538,3,0.532
84539,3,0.557
84540,3,0.646
84541,2,0.258
84542,3,0.542
84543,2,0.185
84544,2,0.305
84545,3,0.637
84546,4,0.99
84547,3,0.845
84548,2,0.155
84549,3,0.568
84550,3,0.53
84551,2,0.329
84552,2,0.309
84553,3,0.797
84554,4,0.945
84555,2,0.28
84814,4,1.0
84815,4,1.0
84816,4,1.0
84818,2,0.164
84819,2,0.224
84820,2,0.328
84821,3,0.89
84822,4,0.949
84823,4,0.91
84824,2,0.497
84825,3,0.733
84826,2,0.243
84827,3,0.665
84828,3,0.825
84829,2,0.271
84830,2,0.192
84831,3,0.56
84832,2,0.327
84833,2,0.436
84834,4,0.998
84835,2,0.465
84836,2,0.437
84837,3,0.886
84838,2,0.257
84839,2,0.363
84840,4,0.995
84841,3,0.894
84842,4,0.973
84843,4,0.902
84844,2,0.136
84845,4,0.975
84846,2,0.241
84847,3,0.531
84848,4,0.901
84849,2,0.334
84850,2,0.448
84851,2,0.315
84852,4,0.988
84853,3,0.655
84854,2,0.448
84855,2,0.112
84856,2,0.266
84857,3,0.666
84858,2,0.367
84859,3,0.815
84989,1,0.081
84990,3,0.555
84991,3,0.638
84992,4,0.921
84993,4,0.993
84994,4,0.983
84995,4,1.0
84996,3,0.883
84997,3,0.768
84998,3,0.808
84999,4,1.0
85000,4,1.0
85001,4,0.933
85002,3,0.599
85003,2,0.164
85004,3,0.769
85005,2,0.425
85006,1,0.047
85007,2,0.204
85008,2,0.407
85009,2,0.446
85010,2,0.117
85011,2,0.257
85012,2,0.3
85013,4,1.0
85014,1,0.066
85015,4,0.967
85016,2,0.384
85017,3,0.52
85018,4,0.955
85019,4,1.0
85020,3,0.758
85021,2,0.359
85186,2,0.435
85187,2,0.127
85188,2,0.364
85189,2,0.292
85190,2,0.249
85191,3,0.827
85192,2,0.164
85194,3,0.587
85196,3,0.883
85197,3,0.827
85199,2,0.222
85200,2,0.166
85201,2,0.12
85202,2,0.274
85225,3,0.868
85226,2,0.391
85227,3,0.808
85228,2,0.453
85229,2,0.465
85234,2,0.139
85236,2,0.105
85237,2,0.451
85239,3,0.786
85240,2,0.185
85241,3,0.881
85244,2,0.446
85245,3,0.527
85246,2,0.308
85247,2,0.44
85248,3,0.594
85249,4,0.96
85250,2,0.31
85251,2,0.304
85252,2,0.178
85253,2,0.38
85254,2,0.175
85255,2,0.188
85256,2,0.217
85257,2,0.227
85258,3,0.833
85259,2,0.209
85260,2,0.47
85261,3,0.757
85262,2,0.348
85263,4,0.932
85264,2,0.14
85522,3,0.847
85523,4,1.0
85524,4,1.0
85527,4,0.965
85528,4,0.969
85529,2,0.397
85530,3,0.627
85531,3,0.612
85532,3,0.615
85533,1,0.077
85534,3,0.563
85535,3,0.646
85536,3,0.577
85537,3,0.613
85538,2,0.294
85539,2,0.184
85540,2,0.196
85541,2,0.375
85542,2,0.324
85543,3,0.531
85544,4,0.994
85545,2,0.175
85546,2,0.198
85547,3,0.524
85548,2,0.369
85549,2,0.491
85552,1,0.084
85553,3,0.779
85554,3,0.66
85555,3,0.628
85556,2,0.351
85557,2,0.266
85558,3,0.597
85559,2,0.191
85560,2,0.238
85561,3,0.547
85562,3,0.82
85563,2,0.314
85564,4,0.977
85565,2,0.34
85566,3,0.57
85567,3,0.809
85696,3,0.878
85697,2,0.205
85698,3,0.819
85699,3,0.518
85700,3,0.84
85701,2,0.334
85702,2,0.126
85703,4,1.0
85704,3,0.704
85705,3,0.738
85706,3,0.573
85707,3,0.555
85708,4,1.0
85709,4,1.0
85710,2,0.379
85711,2,0.15
85712,2,0.21
85713,2,0.462
85714,2,0.394
85715,2,0.314
85716,3,0.884
85717,2,0.473
85718,2,0.161
85719,2,0.188
85720,2,0.112
85721,1,0.099
85722,2,0.183
85723,2,0.104
85724,4,0.936
85725,1,0.091
85726,3,0.544
85727,4,1.0
85728,4,1.0
85729,4,0.995
85730,4,0.918
85893,4,0.991
85894,4,0.929
85895,3,0.593
85896,2,0.118
85897,2,0.454
85898,2,0.246
85899,2,0.451
85900,2,0.223
85901,2,0.32
85903,2,0.137
85905,2,0.16
85906,2,0.249
85907,2,0.153
85908,2,0.193
85909,2,0.414
85910,2,0.315
85912,3,0.788
85919,3,0.798
85936,3,0.557
85942,3,0.812
85943,3,0.863
85944,2,0.329
85945,2,0.342
85946,2,0.319
85947,2,0.471
85951,2,0.361
85952,2,0.118
85953,2,0.196
85954,2,0.454
85955,3,0.888
85956,1,0.097
85957,3,0.635
85958,2,0.116
85959,2,0.103
85960,2,0.386
85961,2,0.493
85962,2,0.386
85963,2,0.214
85964,2,0.154
85965,4,0.94
85966,3,0.876
85967,2,0.466
85968,2,0.143
85969,3,0.766
85970,3,0.861
85971,2,0.186
85972,1,0.086
86230,3,0.775
86231,4,0.947
86232,3,0.796
86233,4,0.965
86234,3,0.627
86235,2,0.411
86236,3,0.796
86237,4,0.971
86238,2,0.356
86239,3,0.592
86240,2,0.453
86241,3,0.682
86242,2,0.496
86243,2,0.359
86244,1,0.057
86245,2,0.272
86246,3,0.531
86247,2,0.439
86248,2,0.165
86249,3,0.804
86250,2,0.385
86251,2,0.162
86252,2,0.404
86253,2,0.237
86254,2,0.367
86255,2,0.238
86256,4,1.0
86259,2,0.364
86260,3,0.816
86261,3,0.641
86262,3,0.519
86263,3,0.624
86264,2,0.494
86265,3,0.555
86266,2,0.417
86267,2,0.414
86268,2,0.303
86269,4,1.0
86270,4,0.995
86271,2,0.248
86272,1,0.066
86273,3,0.658
86274,4,0.922
86275,1,0.052
86276,1,0.099
86403,4,0.986
86404,3,0.758
86406,1,0.074
86407,3,0.805
86408,4,0.993
86409,4,0.945
86410,3,0.558
86411,2,0.493
86412,3,0.515
86413,3,0.764
86414,4,1.0
86415,2,0.338
86416,3,0.879
86417,3,0.668
86418,2,0.121
86419,1,0.084
86420,3,0.633
86421,3,0.685
86422,3,0.559
86423,2,0.32
86424,2,0.224
86425,4,0.903
86426,1,0.053
86427,2,0.338
86428,2,0.471
86429,3,0.544
86430,3,0.785
86431,4,1.0
86432,2,0.195
86433,2,0.188
86434,2,0.214
86435,4,0.986
86436,4,0.986
86437,4,0.999
86438,3,0.64
86601,2,0.101
86602,3,0.65
86603,2,0.346
86604,2,0.345
86606,3,0.551
86607,2,0.414
86608,1,0.062
86609,2,0.451
86611,1,0.062
86612,3,0.868
86613,1,0.089
86614,2,0.223
86615,2,0.176
86616,4,0.979
86617,3,0.643
86618,3,0.639
86641,2,0.411
86643,2,0.484
86644,2,0.227
86649,3,0.893
86651,3,0.544
86653,2,0.298
86654,2,0.237
86655,2,0.149
86657,4,0.901
86658,3,0.544
86660,2,0.15
86661,3,0.737
86662,2,0.116
86663,3,0.611
86664,4,0.993
86665,2,0.25
86666,2,0.248
86667,2,0.209
86668,2,0.192
86669,2,0.478
86670,2,0.327
86671,2,0.443
86672,3,0.775
86673,3,0.778
86674,3,0.846
86675,2,0.467
86676,1,0.089
86677,4,0.974
86678,2,0.152
86679,2,0.163
86939,2,0.329
86940,2,0.102
86941,2,0.163
86942,3,0.755
86943,2,0.264
86945,3,0.83
86946,2,0.492
86947,4,0.954
86948,2,0.238
86949,2,0.235
86950,4,0.972
86951,3,0.781
86952,4,0.955
86953,2,0.39
86954,4,0.994
86955,3,0.523
86956,4,0.927
86957,2,0.311
86958,2,0.233
86959,3,0.517
86960,2,0.281
86961,1,0.1
86962,1,0.069
86963,1,0.072
86964,3,0.622
86966,4,0.959
86967,3,0.741
86968,3,0.692
86969,2,0.229
86970,2,0.404
86971,3,0.727
86972,4,0.928
86973,3,0.763
86974,2,0.42
86975,2,0.223
86976,3,0.854
86977,4,1.0
86978,4,1.0
86979,2,0.141
86980,2,0.378
86981,3,0.582
86982,3,0.84
86983,2,0.105
86984,1,0.027
87111,4,0.988
87114,2,0.41
87115,4,1.0
87116,3,0.727
87117,3,0.745
87118,4,0.97
87119,4,0.954
87120,3,0.671
87121,3,0.622
87122,4,1.0
87123,3,0.857
87124,4,0.989
87125,2,0.475
87126,2,0.232
87127,2,0.257
87128,3,0.752
87129,4,1.0
87130,3,0.601
87131,2,0.235
87132,2,0.228
87133,4,0.99
87134,2,0.356
87135,3,0.791
87136,2,0.433
87137,3,0.626
87138,3,0.555
87139,3,0.799
87140,3,0.773
87141,3,0.894
87142,2,0.201
87143,4,0.996
87144,3,0.83
87145,4,1.0
87146,4,0.992
87310,3,0.712
87311,2,0.163
87312,2,0.333
87313,2,0.319
87314,2,0.467
87316,2,0.313
87317,2,0.381
87318,2,0.355
87319,4,0.952
87321,2,0.118
87322,2,0.267
87323,2,0.306
87326,2,0.327
87339,2,0.452
87340,2,0.187
87343,2,0.31
87344,3,0.795
87345,3,0.812
87346,3,0.781
87347,2,0.433
87348,2,0.209
87350,4,0.991
87359,2,0.311
87362,3,0.594
87364,1,0.089
87369,2,0.334
87371,4,0.989
87372,4,0.997
87373,3,0.56
87374,2,0.228
87375,2,0.105
87376,3,0.653
87377,3,0.619
87378,3,0.6
87379,2,0.386
87380,2,0.389
87381,2,0.465
87382,3,0.896
87383,2,0.314
87384,2,0.372
87385,4,0.994
87386,2,0.11
87387,1,0.033
87647,2,0.41
87648,3,0.572
87649,2,0.217
87650,2,0.435
87652,2,0.455
87653,2,0.136
87655,3,0.735
87656,3,0.641
87657,3,0.506
87658,1,0.055
87659,4,0.988
87660,3,0.85
87661,3,0.843
87662,3,0.854
87663,3,0.522
87664,4,0.917
87665,2,0.441
87666,2,0.185
87667,2,0.403
87668,2,0.136
87669,3,0.748
87670,1,0.094
87671,2,0.411
87672,2,0.217
87673,3,0.572
87674,2,0.233
87675,3,0.803
87676,3,0.734
87677,4,1.0
87678,3,0.859
87679,3,0.548
87680,2,0.485
87681,2,0.499
87682,2,0.49
87683,2,0.403
87684,2,0.318
87685,3,0.784
87686,2,0.23
87687,2,0.342
87688,3,0.539
87689,4,0.976
87690,2,0.49
87691,2,0.265
87819,2,0.192
87821,2,0.315
87822,3,0.726
87823,3,0.579
87824,3,0.652
87825,1,0.054
87826,4,0.912
87827,2,0.256
87828,1,0.098
87829,4,0.988
87830,4,0.967
87831,2,0.373
87832,4,0.999
87833,2,0.117
87834,3,0.889
87835,2,0.232
87836,2,0.304
87837,4,0.901
87838,2,0.245
87839,2,0.43
87840,3,0.584
87841,4,0.992
87842,1,0.093
87843,2,0.309
87844,1,0.08
87845,3,0.814
87846,3,0.52
87847,1,0.047
87848,1,0.057
87849,2,0.304
87850,3,0.609
87851,3,0.582
87852,4,0.993
87853,4,1.0
87854,3,0.504
88016,2,0.216
88017,3,0.8
88018,2,0.168
88019,3,0.824
88020,2,0.299
88021,1,0.074
88022,2,0.478
88023,2,0.346
88024,2,0.154
88025,2,0.172
88026,3,0.808
88027,2,0.233
88028,1,0.054
88029,2,0.223
88030,2,0.449
88046,3,0.79
88049,3,0.812
88051,2,0.449
88052,2,0.45
88053,3,0.887
88055,2,0.442
88057,2,0.471
88059,2,0.448
88070,2,0.191
88075,1,0.068
88077,2,0.109
88078,3,0.617
88079,2,0.422
88080,3,0.87
88081,1,0.094
88082,2,0.235
88083,3,0.569
88084,2,0.394
88085,3,0.764
88086,2,0.16
88087,2,0.471
88088,4,0.968
88089,2,0.335
88090,2,0.34
88091,3,0.669
88092,2,0.237
88093,3,0.757
88094,3,0.826
88095,1,0.023
88355,1,0.061
88356,2,0.499
88357,2,0.171
88361,2,0.162
88362,2,0.47
88363,4,0.987
88364,2,0.178
88365,2,0.171
88366,2,0.392
